fips_code,duration_h_mean,duration_h_max,duration_h_sum,max_outage_rate_mean,max_outage_rate_max,mean_outage_rate_mean,PSVI_score,PSVI_rating
28073,5.501497006,56,918.75,0.011720925,0.149490038,0.007824909,0.025201293,Moderate
28075,3.691346154,40.5,959.75,0.011746001,0.33750193,0.006843103,0.027856976,Major
28077,11.30070755,92.5,2395.75,0.021639836,0.342689663,0.011669884,0.06066992,Extreme
28079,22.00306748,158.75,3586.5,0.028478997,0.316666667,0.014956063,0.087778523,Extreme
28081,1.607438017,10.5,194.5,0.004833866,0.026046401,0.003928322,0.005846496,Minor
28083,27.35714286,161.75,957.5,0.006133837,0.020313265,0.005077565,0.025944876,Moderate
28085,5.115702479,74,1238,0.008119353,0.18436949,0.005225615,0.031022175,Major
28087,5.021875,20,401.75,0.007475795,0.095620635,0.005395992,0.012061825,Minor
28089,5.200592885,70.75,1315.75,0.007309084,0.141956134,0.004439158,0.031558657,Major
28091,7.954207921,73.75,1606.75,0.010138198,0.178551177,0.006837132,0.039018824,Severe
28093,25.92307692,254,674,0.006778785,0.033258118,0.004977498,0.022926724,Moderate
28095,20.17567568,113.5,746.5,0.002860413,0.013024305,0.002512464,0.019014939,Moderate
28097,26.29022989,161.5,2287.25,0.009401778,0.057826165,0.007072588,0.053481685,Severe
28099,23.5,245,3313.5,0.012760175,0.218217074,0.006812498,0.078282759,Extreme
28101,8.0625,97,1644.75,0.013147607,0.348634915,0.008028779,0.043502725,Severe
28103,14.98015873,93.5,1887.5,0.01165797,0.121915104,0.008002344,0.045076927,Severe
28105,6.618902439,88.25,542.75,0.00658725,0.071362538,0.004966252,0.015966965,Minor
28107,5.290584416,45.5,1629.5,0.010948021,0.297258641,0.007182691,0.040489618,Severe
28109,3.160041841,23.5,755.25,0.011913321,0.289718427,0.008274233,0.023121193,Moderate
28111,15.10971223,80,2100.25,0.025898069,0.377104377,0.015366272,0.056880484,Extreme
28113,5.224856322,71.25,1818.25,0.011344595,0.311942394,0.007152384,0.04508523,Severe
28115,23.55625,266.5,942.25,0.004221436,0.059549784,0.003194635,0.027816634,Major
28117,5.916666667,13.75,17.75,0.002651008,0.002824439,0.002403251,0.001548818,Minor
28119,25.02163462,435.25,2602.25,0.022864372,0.256315789,0.016132697,0.073786479,Extreme
28121,3.691489362,65.5,1041,0.009323912,0.410521661,0.00545759,0.030234469,Major
28123,7.301369863,89.75,2132,0.018050716,0.592314954,0.010576442,0.057641568,Extreme
28125,36.31640625,285.5,2324.25,0.019920809,0.149742346,0.013138002,0.062404967,Extreme
28127,7.623646209,78.75,2111.75,0.016900714,0.43893668,0.009004718,0.054359764,Severe
28129,8.279680365,70,1813.25,0.023505807,0.576789903,0.012736454,0.052366756,Severe
28131,10.15891473,83.5,1310.5,0.012303018,0.288092469,0.00749816,0.035621943,Major
28133,9.160493827,81.25,1484,0.007239081,0.134574543,0.004805251,0.035223854,Major
28135,9.948019802,63,2009.5,0.018398878,0.213123291,0.010589944,0.049697453,Severe
28137,7.375,51.25,1253.75,0.007368635,0.11213167,0.0053891,0.029764839,Major
28139,22.99489796,213.25,2253.5,0.01944164,0.185390248,0.014401762,0.059355356,Extreme
28143,24.59065934,125,2237.75,0.030385365,0.528376595,0.018043835,0.064588644,Extreme
28145,13.74299065,118.25,1470.5,0.014129734,0.235679027,0.007298117,0.039390641,Severe
28147,10.05222222,100.5,2261.75,0.015880564,0.321332436,0.008683004,0.056067944,Extreme
28149,6.910299003,189.25,2080,0.010008438,0.25810995,0.00585168,0.051910829,Severe
28151,5.991116751,67,1180.25,0.006330484,0.13532145,0.004622909,0.028594059,Major
28153,12.3037037,125.5,1661,0.017157335,0.178067885,0.010457757,0.043773957,Severe
28155,58.64204545,345.75,2580.25,0.008662876,0.062005996,0.006507351,0.064815242,Extreme
28157,15.49023438,508.75,3965.5,0.03303534,0.884563758,0.015793844,0.112332056,Extreme
28159,33.85227273,394.75,2234.25,0.019060235,0.234844734,0.008831736,0.063301303,Extreme
28161,14.35344828,96.25,2081.25,0.014910378,0.239102655,0.009041347,0.051377648,Severe
28163,36.38461538,345.25,1892,0.010078817,0.058487247,0.00597961,0.050631458,Severe
29001,11.86971831,56.75,842.75,0.02225699,0.214951826,0.011866751,0.027940029,Major
29003,10.84558824,85.25,1106.25,0.019835891,0.580331061,0.014689001,0.038724472,Severe
29005,29.06578947,139,1104.5,0.048344886,0.387987881,0.034525772,0.048388351,Severe
29007,10.10915493,71.25,717.75,0.007002618,0.088826971,0.004795816,0.019384573,Moderate
29009,9.305555556,114.5,1088.75,0.010645959,0.29944418,0.00760264,0.031850518,Major
29011,13.39236111,98.5,964.25,0.01178314,0.107923052,0.008938511,0.027145569,Major
29013,10.25,140,1107,0.021853382,0.199008264,0.01564543,0.035605006,Major
29015,6.930357143,50.25,970.25,0.010159963,0.145840305,0.006407423,0.025441435,Moderate
29017,19.45143885,191,2703.75,0.016489198,0.356806662,0.010666057,0.068334323,Extreme
29019,2.229166667,13.25,53.5,0.00203405,0.008045648,0.001679976,0.00187672,Minor
29021,3.34962406,23.5,445.5,0.011004563,0.443090964,0.007765439,0.018829337,Moderate
29023,7.591176471,67.25,645.25,0.009036984,0.180332757,0.006490155,0.019782965,Moderate
29025,14.95987654,156.25,1211.75,0.020719665,0.353642384,0.013112034,0.039527605,Severe
29027,7.51984127,90,473.75,0.004609959,0.039109655,0.004020749,0.013649021,Minor
29029,3.453208556,24.25,645.75,0.005812644,0.062273734,0.004912946,0.01597217,Minor
29031,6.019662921,53.75,535.75,0.007181321,0.111739565,0.0043735,0.015490834,Minor
29033,17.2,112.5,1032,0.021002471,0.417931521,0.009900162,0.035257338,Major
29035,20.31640625,81.75,1300.25,0.016383197,0.338491803,0.009305206,0.037693124,Severe
29037,3.5625,46.5,598.5,0.008530523,0.109166704,0.005879494,0.01701053,Minor
29039,12.98214286,144.75,908.75,0.007401206,0.061184625,0.005587707,0.024931799,Moderate
29041,14.73148148,115.5,1193.25,0.018792222,0.431978502,0.011003314,0.038340058,Severe
29043,9.767857143,205,1230.75,0.007502761,0.111432469,0.004823563,0.033119449,Major
29045,24.00847458,209.5,1416.5,0.025937203,0.204734146,0.019485411,0.045662999,Severe
29047,2.891544118,47.25,393.25,0.007240193,0.113358719,0.004698941,0.012527574,Minor
29049,12.25833333,107.75,1103.25,0.014345527,0.128541304,0.010017083,0.031090397,Major
29051,3.71875,25.25,238,0.004320873,0.032026315,0.003353117,0.006993804,Minor
29053,11.32941176,84,963,0.007183745,0.056241162,0.005492159,0.02428856,Moderate
29055,8.573660714,55.25,960.25,0.010383697,0.116109651,0.006219892,0.025044301,Moderate
29057,20.32407407,311.25,1646.25,0.018213361,0.131763332,0.013012679,0.048549932,Severe
29059,9.646825397,62,607.75,0.016084076,0.322346684,0.008028019,0.022712098,Moderate
29061,16.125,109.5,1064.25,0.019450347,0.223461291,0.013116132,0.033526551,Major
29063,18.06343284,145.75,1210.25,0.021772493,0.195157385,0.017024828,0.038293436,Severe
29065,17.55445545,118.5,1773,0.009751826,0.086368796,0.007969399,0.042676723,Severe
29067,10.28301887,85.25,1090,0.011400735,0.113007596,0.007171287,0.028763836,Major
29069,17.14444444,144.5,771.5,0.007786694,0.039230671,0.005730948,0.022225948,Moderate
29071,3.529411765,24,420,0.005036279,0.030511184,0.003833134,0.010742494,Minor
29073,10.86046512,73.5,1401,0.008496263,0.102226504,0.006597849,0.033690429,Major
29075,29.875,194.25,1912,0.028137089,0.314313346,0.021697122,0.057589503,Extreme
29077,2.880555556,65,259.25,0.003396311,0.0161617,0.002793433,0.007835577,Minor
29079,13.68181818,61.5,150.5,0.02075188,0.039849624,0.015762098,0.012777397,Minor
29081,49.40340909,187.75,2173.75,0.025576699,0.240665031,0.014498507,0.060250981,Extreme
29083,9.679906542,79.75,1035.75,0.012266396,0.119966147,0.008719446,0.02814861,Major
29085,21.55,115.25,1293,0.015731907,0.185891876,0.011610809,0.036742395,Major
29087,22.04296875,175.25,1410.75,0.025216866,0.257565415,0.016265819,0.044495794,Severe
29089,12.8277027,94.5,949.25,0.015492327,0.126592267,0.013950551,0.028827157,Major
29091,17.625,82.25,1233.75,0.005745632,0.030238159,0.004468363,0.028910671,Major
29093,14.1626506,143,2351,0.013759703,0.404115996,0.008525128,0.059650627,Extreme
29095,2.535714286,68,568,0.006159249,0.240012768,0.003721664,0.017698363,Minor
29097,9.431372549,71,1924,0.012366708,0.194104655,0.008112216,0.046153009,Severe
29099,3.409638554,35.75,566,0.005900826,0.070022643,0.004134288,0.014654943,Minor
29101,4.033730159,19.75,508.25,0.008515518,0.091383373,0.007176907,0.014637678,Minor
29103,19.46621622,141.75,1440.5,0.018726974,0.273152966,0.013684753,0.042437017,Severe
29105,5.360849057,45,568.25,0.005933603,0.051123734,0.005116683,0.014967197,Minor
29107,6.638888889,59.5,717,0.017524344,0.221880441,0.011911177,0.024451437,Moderate
29109,11.58522727,76.5,1019.5,0.008021742,0.060607656,0.006552338,0.025676248,Moderate
29111,13.7578125,51,880.5,0.017224796,0.172005863,0.010222517,0.026623822,Moderate
29113,3.778735632,31.75,657.5,0.006787601,0.071339603,0.005369743,0.016824108,Minor
29115,14.82386364,67,652.25,0.00640473,0.049438409,0.004690997,0.017509286,Minor
29117,18.26470588,95.5,931.5,0.011243362,0.11500676,0.007769894,0.026354695,Moderate
29119,6.426470588,46.25,218.5,0.00353889,0.028665593,0.002588495,0.006867137,Minor
29121,9.341145833,50,896.75,0.016969043,0.333887468,0.012665361,0.029372017,Major
29123,13.49094203,86.75,1861.75,0.010264255,0.099036496,0.007545332,0.043651684,Severe
29125,15.98076923,146.5,1454.25,0.013662165,0.148600509,0.008628118,0.038880698,Severe
29127,10.16803279,83,620.25,0.005163755,0.031892779,0.004470005,0.016555846,Minor
29129,23.45833333,56.5,140.75,0.025871285,0.038486209,0.020621006,0.014937954,Minor
29131,8.142156863,62.75,830.5,0.006694614,0.076496108,0.004534737,0.021013867,Moderate
29133,17.28409091,124,380.25,0.030166969,0.45117686,0.018840533,0.027092077,Major
29135,18.05882353,106,1842,0.006774327,0.1255449,0.004751676,0.042946699,Severe
29137,11.77777778,55,954,0.011419572,0.152524956,0.008696291,0.026272002,Moderate
29139,11.59761905,67.75,1217.75,0.009043259,0.182688306,0.006133169,0.031089999,Major
29141,5.995412844,65,653.5,0.00914521,0.093949313,0.006065148,0.018604032,Moderate
29143,11.43333333,98,686,0.014259077,0.304104619,0.00941916,0.02486889,Moderate
29145,7.520053476,58.25,1406.25,0.008652056,0.185451584,0.005818169,0.034264233,Major
29147,10.77619048,76.75,1131.5,0.01484843,0.157136806,0.011699593,0.03166112,Major
29149,30.63157895,167,2328,0.01180174,0.102582757,0.008565847,0.056004934,Extreme
29151,13.125,84,1155,0.010963709,0.077425842,0.00941774,0.030022264,Major
29153,15.30208333,86.5,1469,0.015687705,0.121731728,0.011423177,0.038316277,Severe
29155,10.51213592,116.5,1082.75,0.008351779,0.118061157,0.005538779,0.028483669,Major
29157,20.12313433,92.25,1348.25,0.007927064,0.106868284,0.005917533,0.033284389,Major
29159,5.923228346,32.75,752.25,0.007950597,0.122158993,0.006009399,0.019843529,Moderate
29161,9.196875,92,735.75,0.006373354,0.072002766,0.004959689,0.019892005,Moderate
29163,7.206818182,47.25,792.75,0.006307773,0.113879696,0.004824751,0.020335414,Moderate
29165,3.549242424,23,468.5,0.009405872,0.114907484,0.006029264,0.014181722,Minor
29167,8.632911392,85.25,682,0.007062972,0.070029674,0.005672796,0.018923355,Moderate
29169,3.524122807,48.75,401.75,0.007272213,0.121480076,0.005275935,0.012993226,Minor
29171,45.75,132.75,640.5,0.02082777,0.099813084,0.018024648,0.026663724,Moderate
29173,11.17523364,97,1195.75,0.005421971,0.039368223,0.004951954,0.028438601,Major
29175,8.047297297,60.5,595.5,0.007919777,0.077724469,0.0060845,0.016968562,Minor
29177,7.87244898,85,771.5,0.013253123,0.368828654,0.006799027,0.026174196,Moderate
29179,17.6421875,130.75,2822.75,0.019355459,0.470527934,0.010872695,0.071262777,Extreme
29181,12.39556962,86.25,979.25,0.01926733,0.494948116,0.011487452,0.034388866,Major
29183,1.772727273,9,175.5,0.004573081,0.027345845,0.00391163,0.005403495,Minor
29185,16.435,146.5,1643.5,0.020571969,0.187017901,0.013196749,0.045535461,Severe
29186,13.078125,54.75,837,0.009555601,0.098153786,0.007002982,0.022552209,Moderate
29187,4.85755814,42,417.75,0.006590549,0.076430745,0.004937144,0.01237262,Minor
29195,9.399253731,83.25,629.75,0.007933343,0.062865989,0.005857188,0.018010273,Minor
29197,24.78082192,114,1809,0.037293712,0.472440945,0.022799744,0.057669006,Extreme
29199,23.13607595,134.25,1827.75,0.023803924,0.466302368,0.017121205,0.054339614,Severe
29201,7.992647059,76.75,271.75,0.012155561,0.082676432,0.009393618,0.012708462,Minor
29203,27.79444444,123.75,2501.5,0.017443391,0.166913507,0.011951676,0.060979163,Extreme
29205,15.81521739,98.25,1091.25,0.024024826,0.454336147,0.016794328,0.03859447,Severe
29207,11.98648649,138.75,887,0.015245735,0.358013362,0.010855199,0.031059723,Major
29209,7.621753247,41.5,1173.75,0.012350557,0.162047361,0.008070989,0.030257795,Major
29211,29.35416667,102.25,352.25,0.005896411,0.018570757,0.004585957,0.012549477,Minor
29213,3.848314607,23.5,342.5,0.007256965,0.046081301,0.006357772,0.010441373,Minor
29215,10.79391892,110.25,1597.5,0.007960294,0.107640502,0.005369231,0.0381351,Severe
29217,7.796568627,49.5,795.25,0.01982495,0.291047137,0.015873748,0.028027798,Major
29219,5.934911243,80.25,1003,0.009364267,0.100167247,0.007481414,0.026235427,Moderate
29221,6.784965035,47,970.25,0.015671551,0.224870072,0.009434628,0.0282168,Major
29223,10.92575758,149,1802.75,0.011874659,0.20655527,0.007478107,0.04570495,Severe
29225,34.68055556,122.75,1872.75,0.012223895,0.105169685,0.009876264,0.046576718,Severe
29227,48.5,160.25,2522,0.05896312,0.585974376,0.030022268,0.081289349,Extreme
29229,7.634615385,69.75,893.25,0.008871984,0.129240711,0.00659415,0.023994514,Moderate
29510,3.62202381,53,2738.25,0.00481002,0.135105977,0.002719122,0.057854976,Extreme
30001,70,315.75,1470,0.023911601,0.122186495,0.018911302,0.049485681,Severe
30003,47.9375,230,1150.5,0.005134741,0.014857975,0.004518848,0.031807712,Major
30005,49.98,343.5,2499,0.042488889,0.46952381,0.030447402,0.080498498,Extreme
30007,53.98571429,180.5,1889.5,0.018124186,0.231306991,0.012275312,0.052529475,Severe
30009,42.84615385,234.5,1671,0.033905967,0.509795057,0.022134076,0.05830984,Extreme
30011,124,156.25,248,0.001919386,0.001919386,0.001919386,0.013921447,Minor
30013,10.31887755,162.75,1011.25,0.016115757,0.30119486,0.008819225,0.033008251,Major
30015,51.77272727,390,2847.5,0.037681787,0.397549353,0.022948801,0.084959987,Extreme
30017,129.5208333,346.75,3108.5,0.043330233,0.292644533,0.027414018,0.092759333,Extreme
30019,79.60714286,195.25,557.25,0.198594848,1.144262295,0.097377049,0.096216503,Extreme
30021,113.9423077,555,2962.5,0.025066973,0.328223746,0.011332938,0.087671387,Extreme
30023,54.14516129,366.5,3357,0.048389476,1.04824432,0.02544442,0.105906733,Extreme
30025,278.4,996.75,2784,0.045622525,0.196656401,0.030931667,0.108297477,Extreme
30027,100.673913,384.75,2315.5,0.027446669,0.361372726,0.021427449,0.073383934,Extreme
30029,6.208333333,89.5,1043,0.011768258,0.251337614,0.007297551,0.029745351,Major
30031,5.493670886,34.75,434,0.00875693,0.130458632,0.00621357,0.013985202,Minor
30033,2690.75,2690.75,2690.75,0.003046923,0.003046923,0.001796081,0.224943895,Extreme
30037,632.9,2922.25,6329,0.117676768,0.528282828,0.016653905,0.255717061,Extreme
30039,35.54276316,241.5,2701.25,0.05118831,0.679470764,0.034958258,0.086954924,Extreme
30041,50.18125,278.75,2007.25,0.039828571,0.644467532,0.03032915,0.071049091,Extreme
30043,27.15804598,166.75,2362.75,0.031059118,0.491115589,0.026225181,0.0695455,Extreme
30045,90.04545455,253.5,1981,0.123680479,1.170710572,0.040820863,0.098419771,Extreme
30047,17.59134615,127.75,914.75,0.018872044,0.124552822,0.014257175,0.029914586,Major
30049,8.984939759,107.25,745.75,0.010368883,0.092970062,0.008102823,0.022247352,Moderate
30051,153.5789474,465.25,2918,0.064430081,0.412280702,0.031022974,0.09973289,Extreme
30053,22.71173469,190.75,2225.75,0.03036641,0.648364927,0.019512428,0.067822212,Extreme
30057,19.78157895,158,1879.25,0.041624602,0.582556486,0.029089859,0.063656896,Extreme
30059,94.96621622,543.25,3513.75,0.061359735,0.468242245,0.043266532,0.113710612,Extreme
30061,92.23214286,529,2582.5,0.049423178,0.751704248,0.032909987,0.0941354,Extreme
30063,8.504201681,120.5,1012,0.018615606,0.945860309,0.010773906,0.04146344,Severe
30065,82.86111111,455.5,1491.5,0.07962886,0.835895305,0.066850353,0.085340781,Extreme
30067,25.23214286,212.5,2472.75,0.017497031,0.204973545,0.008543238,0.062314367,Extreme
30071,64.98295455,323,2859.25,0.006787294,0.087982833,0.005125839,0.069606208,Extreme
30073,50.62288136,425,2986.75,0.02418748,0.525218967,0.019426954,0.086614165,Extreme
30075,101.3863636,374.75,1115.25,0.027561328,0.053968254,0.022311837,0.045825764,Severe
30077,32.63636364,226.5,3231,0.021605673,0.652923211,0.007686684,0.084431842,Extreme
30079,192.025,707.75,1920.25,0.345283019,0.519422863,0.290618929,0.203538892,Extreme
30081,17.77542373,94,1048.75,0.021065949,0.35319523,0.010365967,0.034395325,Major
30083,101.2333333,517.75,1518.5,0.010354075,0.081067318,0.003769652,0.050037024,Severe
30085,52.40625,263.5,838.5,0.028632581,0.186769358,0.021376361,0.037552229,Severe
30087,73.96428571,297.75,1553.25,0.007664094,0.028083429,0.005997624,0.043393912,Severe
30089,30.43269231,276.5,2373.75,0.023109751,0.228818878,0.012707623,0.064557222,Extreme
30091,166.9,461.5,1669,0.048505907,0.218554552,0.015391085,0.066500445,Extreme
30093,22.03225806,143,1366,0.00975655,0.08349293,0.006675116,0.035198037,Major
30095,113.4166667,460.75,1701.25,0.011621687,0.100474106,0.008084887,0.054111661,Severe
30097,63.68055556,388,2292.5,0.04004246,0.240331492,0.021217976,0.072565639,Extreme
30099,76.68229167,501.25,3680.75,0.048072243,0.241134752,0.034848688,0.107591416,Extreme
30105,45.85465116,171.5,1971.75,0.052530298,0.695925553,0.028471663,0.070501628,Extreme
30107,171.8295455,736.75,3780.25,0.042401821,0.166192373,0.020349812,0.113814206,Extreme
30109,200.8214286,525.75,1405.75,0.094459775,0.517087667,0.094146425,0.094675755,Extreme
30111,4.970873786,39.75,512,0.00980423,0.18747238,0.006532142,0.016662708,Minor
31003,348.625,570.25,697.25,0.037705297,0.065001157,0.029829874,0.056048931,Extreme
31015,205.84375,706.75,1646.75,0.131440983,0.303774715,0.129018021,0.116417441,Extreme
31017,170.8125,515.75,1366.5,0.023853852,0.164300675,0.023052905,0.057789623,Extreme
31019,10.5,116.25,367.5,0.005356843,0.038203191,0.003777667,0.012434945,Minor
31021,86.109375,250,1377.75,0.027297297,0.221405405,0.009391522,0.046703612,Severe
31025,11.8275,157.5,1182.75,0.017498452,0.385413441,0.011538207,0.038280876,Severe
31027,184.25,621.75,1105.5,0.056995419,0.161593321,0.049178118,0.068345287,Extreme
31031,17.60344828,107.25,510.5,0.027226868,0.192885772,0.021124669,0.025645245,Moderate
31037,62.484375,242.75,999.75,0.01175116,0.035859935,0.009958683,0.032578916,Major
31043,29.83333333,178.75,716,0.023551142,0.201784686,0.015990672,0.030162779,Major
31045,76.25,339,1753.75,0.006452769,0.053952321,0.003773805,0.048039847,Severe
31047,69,274.75,1311,0.012077571,0.086052695,0.011437576,0.040759073,Severe
31049,53.93181818,213.5,593.25,0.007347447,0.049315068,0.007292099,0.022265499,Moderate
31051,176.5714286,598.75,1236,0.112566517,0.299426934,0.082758693,0.090717404,Extreme
31053,19.19318182,136.25,422.25,0.009867695,0.062030847,0.00781713,0.016467036,Minor
31055,4.605357143,181.75,644.75,0.023152703,0.571126763,0.016860426,0.032897288,Major
31059,114.1190476,518.25,2396.5,0.013616309,0.202875399,0.00479848,0.070235049,Extreme
31065,19.75,19.75,19.75,0.06065133,0.06065133,0.011253859,0.017165612,Minor
31067,8.091463415,90.75,663.5,0.008718084,0.087711712,0.006656816,0.019471609,Moderate
31069,147.2708333,308,1767.25,0.026415892,0.224852071,0.015615706,0.059318416,Extreme
31079,159.3333333,331.25,478,0.004107861,0.004116384,0.004107861,0.025087272,Moderate
31081,81.19444444,405.5,1461.5,0.012876596,0.159701191,0.011514972,0.048585334,Severe
31083,193.4166667,477,1160.5,0.096609612,0.24917709,0.056739594,0.077322725,Extreme
31089,77.046875,259.75,1232.75,0.008948719,0.059122193,0.005094078,0.036807015,Major
31093,176.5,686.75,706,0.002672697,0.003289474,0.002672697,0.038405002,Severe
31095,17.75666667,105,1331.75,0.012688292,0.089898054,0.010891401,0.035019045,Major
31097,23.47972973,128.5,868.75,0.019065428,0.183309558,0.016699548,0.030609231,Major
31101,50.27777778,209.75,452.5,0.004560692,0.021882688,0.003444031,0.01750967,Minor
31103,31.33333333,67.25,94,0.002387775,0.004297994,0.002387775,0.005317908,Minor
31107,129.3333333,354.25,388,0.032481421,0.072430669,0.028421243,0.034787153,Major
31109,2.166666667,14,32.5,0.003620157,0.01900523,0.002352429,0.002106577,Minor
31119,18.51923077,74.25,240.75,0.007922563,0.065296414,0.0071608,0.010852967,Minor
31123,187.4090909,681,2061.5,0.025292672,0.058823529,0.018676478,0.074072978,Extreme
31127,47.97159091,315.5,2110.75,0.017814927,0.111111111,0.015525759,0.058980246,Extreme
31131,28.52272727,239.5,941.25,0.007721796,0.034036145,0.006004216,0.028315539,Major
31133,52.49342105,312.25,1994.75,0.01450075,0.092167722,0.011179006,0.054935896,Severe
31135,272.125,696.25,2177,0.011064147,0.05818001,0.010245436,0.075215954,Extreme
31139,100.2142857,242.75,1403,0.009877903,0.092496033,0.008726207,0.042028465,Severe
31145,53.27777778,297,959,0.032462232,0.498464912,0.03212881,0.048026047,Severe
31147,20.47,115.5,1023.5,0.019723903,0.219326819,0.015962314,0.033655602,Major
31149,335.5,335.5,335.5,0.005331754,0.005331754,0.005331754,0.029824936,Major
31151,11.23529412,99.25,1146,0.008166031,0.124664079,0.006299335,0.02953005,Major
31153,5.42032967,154.75,493.25,0.034931866,0.640875553,0.026474859,0.034758823,Major
31155,13.72321429,157.25,1152.75,0.031350486,0.357438968,0.021482834,0.042421947,Severe
31157,20.89655172,105.5,606,0.019718046,0.104023231,0.012028058,0.022893196,Moderate
31159,8.276315789,74.25,943.5,0.006586435,0.082772892,0.005583585,0.023794761,Moderate
31161,176.4807692,657,2294.25,0.016596737,0.153454545,0.006627762,0.074470005,Extreme
31163,140.15,562,2102.25,0.013433208,0.047940075,0.010606061,0.065712553,Extreme
31165,436.8055556,893.5,7862.5,0.616919192,4.448484848,0.049254604,0.392366155,Extreme
31169,10.55670103,114.5,1024,0.008878453,0.099644128,0.006748393,0.027410085,Major
31173,249.7142857,436.75,1748,0.014379823,0.037681159,0.014347333,0.060825249,Extreme
31177,12.41666667,115.5,782.25,0.030855844,0.524895794,0.01669262,0.03521727,Major
31185,42.60344828,181,1235.5,0.008432312,0.1175,0.008242811,0.03490268,Major
32001,14.66203704,113.5,791.75,0.026599924,0.334274421,0.01732795,0.032129975,Major
32003,1.730519481,20,266.5,0.003045345,0.02968105,0.002619642,0.006886486,Minor
32005,12.16071429,110.5,1872.75,0.019772461,0.585201519,0.012755097,0.054013066,Severe
32007,15.34444444,126.75,1381,0.025058132,0.314431116,0.020045427,0.043979477,Severe
32009,74.53125,221.75,1788.75,0.065634218,0.663716814,0.054330209,0.077115222,Extreme
32011,30.15,166.75,753.75,0.046196319,0.196830266,0.033010954,0.038938576,Severe
32013,11.9957265,82.75,1403.5,0.027651982,0.507137647,0.017614544,0.045804471,Severe
32015,20.91304348,178,2405,0.050467617,0.890436397,0.027612477,0.080132301,Extreme
32019,11.57978723,64.25,1088.5,0.01795101,0.18837535,0.013035165,0.031898409,Major
32021,36.56914894,146.25,1718.75,0.055847965,0.173592233,0.042107682,0.061184119,Extreme
32023,7.792592593,68.25,1052,0.007957997,0.075613604,0.006714286,0.026179812,Moderate
32027,42.49479167,225,2039.75,0.046160583,0.819690265,0.034111778,0.074531876,Extreme
32029,17.6875,50,141.5,0.003355181,0.007490637,0.002794502,0.005618061,Minor
32031,3.926767677,70.25,777.5,0.00910907,0.115947056,0.006307454,0.021412946,Moderate
32510,15.29885057,100,1331,0.011081379,0.095497119,0.007663971,0.033835335,Major
33001,13.14448052,391.25,2024.25,0.01893571,0.616130021,0.009838682,0.06358795,Extreme
33003,10.30876494,532.25,2587.5,0.019155656,1.280316344,0.008212968,0.086551811,Extreme
33005,7.934931507,70.25,1158.5,0.009511208,0.302108434,0.005428183,0.031397018,Major
33007,12.53333333,68,1316,0.014004573,0.162951168,0.009521921,0.034553723,Major
33009,7.035714286,93.75,1280.5,0.011554232,0.194655433,0.006852427,0.033624243,Major
33011,3.846153846,67,550,0.005473005,0.110307533,0.00322626,0.015389665,Minor
33013,4.04375,85.25,647,0.007355698,0.228427929,0.004054832,0.019896082,Moderate
33015,4.514516129,109.5,699.75,0.008386025,0.376768185,0.004734052,0.023890071,Moderate
33017,5.636363636,87.5,558,0.010200816,0.214307948,0.006404054,0.019185974,Moderate
33019,9.558394161,98.5,1309.5,0.01663029,0.188040848,0.008130733,0.035660775,Major
34001,2.408333333,51.5,289,0.005351192,0.052678749,0.004093185,0.009239868,Minor
34003,1.434701493,27,384.5,0.002609947,0.016884083,0.002239175,0.009009385,Minor
34005,1.944962687,41.25,521.25,0.0056775,0.088377891,0.004463184,0.014128105,Minor
34007,1.719387755,41.25,337,0.004998213,0.048527627,0.003897131,0.009724755,Minor
34009,2.777777778,21,300,0.009023195,0.124704838,0.00734305,0.011140166,Minor
34011,3.313559322,79.5,391,0.008871248,0.108163035,0.005565692,0.013758208,Minor
34013,1.656574394,39.25,478.75,0.003838683,0.069941115,0.003186731,0.012331945,Minor
34015,2.424679487,74.75,378.25,0.006432047,0.148196746,0.004647565,0.013182325,Minor
34017,1.176,8,147,0.006363636,0.064325567,0.005764478,0.00606404,Minor
34019,6.316037736,81,1673.75,0.012380218,0.253922338,0.006556328,0.041863949,Severe
34021,2.201650943,45.25,466.75,0.006262661,0.067398091,0.00502428,0.01313501,Minor
34023,1.645922747,28.5,383.5,0.004515636,0.045601451,0.003872917,0.010167908,Minor
34025,3.689,197,922.25,0.006732133,0.080772387,0.004432714,0.026003254,Moderate
34027,4.732294618,553.75,1670.5,0.006058698,0.133554301,0.003911792,0.049954081,Severe
34029,2.103658537,24.5,517.5,0.006962946,0.085681087,0.005102876,0.014016762,Minor
34031,2.105620155,58,543.25,0.0052849,0.059327232,0.004072727,0.014425289,Minor
34033,5.75462963,94.5,932.25,0.010372115,0.170683847,0.007110563,0.026276332,Moderate
34035,2.642561983,64,639.5,0.00639529,0.088765842,0.005020125,0.017303597,Minor
34037,6.106828194,64,1386.25,0.013529201,0.354723758,0.006976934,0.037498377,Severe
34039,1.371541502,16,347,0.004828188,0.038425973,0.004022343,0.009136214,Minor
34041,6.703917051,72.5,1454.75,0.014277096,0.191560603,0.007282137,0.037111983,Major
35001,2.658450704,63.25,377.5,0.005463769,0.07438177,0.004168,0.011599057,Minor
35003,95.27941176,1276,3239.5,0.083725414,0.558330082,0.053683547,0.134664926,Extreme
35005,3.458333333,48.25,456.5,0.005848587,0.172293887,0.00456191,0.014274819,Minor
35009,9.222560976,117.5,756.25,0.014284351,0.39541192,0.0112396,0.028249994,Major
